review_id,aspect,sentiment,sentiment_score,text,rating
125804,reviews,neutral,0.7218416333198547,"Wow, what a radio! My 1st purchase aside from a simple walkie-talkie radio. I've had this radio for over a month now and I don't believe I've scratched the surface of leaning how it operates and all t",5.0
39506,usb,neutral,0.7259085774421692,"I purchased both The ASUS RT AC68U and RT AC68R , the R from Best Buy, The U from an online retailer.  They are the same unit, I took both apart to have a look inside and the hardware (at least from t",5.0
892806,USB,neutral,0.869371771812439,"[[VIDEOID:2e68a31dfc3e8113204bae02d5833eb5]] After using this for close to a month, I think I've finally nailed down my overall impression.  First, let's start with some high-level basics.<br /><br />",4.0
1013430,durability,neutral,0.5344801545143127,"Arrived quickly, fit our 14 inch HP perfectly and easily.  Color looks exactly like the photo.  Can’t really speak to durability since it’s  only just arrived.",4.0
1020808,charge,negative,0.8016753196716309,"One person's complaint is another's high point. Pioneer Elite refuses warranties from online-purchased product for a very good reason. If you need set-up help, who are you going to call? If you need s",4.0
62157,accessories,positive,0.8415926098823547,If you are a tech fiend and have an overwhelming abundance of various gadgets/accessories/cables/dongles then this organizer is for you. Quality craftsmanship and materials make for a great way to kee,5.0
427715,performance,negative,0.5853670239448547,Does this trackball work better than the stock arcade1up trackball?  Yes and no.  Yes as I don't have to worry about oiling the bearings to get this to spin.  Does it really improve performance?  No n,2.0
864406,part,positive,0.6906260251998901,"I manage a few game cameras as part of my job, and this little case makes keeping track of my SD cards a cinch—a lot better than keeping them in a Ziploc bag, which is what I was doing before.<br /><b",4.0
127934,batteries,positive,0.6099635362625122,"[[VIDEOID:83ed53ff0002b10111265367ee983f1e]] When i bought this camera i did not have higher expectations but it has exceeded my expectations. As someone who lives in the city, security is always a co",5.0
678002,recording,neutral,0.8796260952949524,Great to have in my place for security cameras. one camera you can walk in the room for a few minutes before the motion sensitivity catches and starts recording/notifies me. overall not bad for the pr,3.0
924202,HDMI,neutral,0.869371771812439,"[[VIDEOID:2e68a31dfc3e8113204bae02d5833eb5]] After using this for close to a month, I think I've finally nailed down my overall impression.  First, let's start with some high-level basics.<br /><br />",4.0
1053182,cables,neutral,0.5984845757484436,"I'd like to suggest that Anker begin to label how thick their cables are. This is the third Anker cable I've bought in 4 months and this thing is THICC. Really, if you want thin and easy to bend look ",4.0
82162,features,positive,0.984892725944519,These things work great been using them for a few years without issue and the company is hands down great at customer service.<br /><br />Haven’t had any issues with any products but have reached out ,5.0
115300,sound quality,positive,0.7938452959060669,"Given the price, if you're looking for workout headphones this is pretty much a no brainer.  Comes with more than enough eartips, a decent quality armband, nice carrying case, and most important, a go",5.0
393757,computer,negative,0.5003379583358765,Unhappy with purchase. Does not stay on computer because clips are chipped off.,1.0
510233,Sound quality,negative,0.9113649725914,"I've used the previous version of these headphones for a couple years. LOVE THEM. Sound, fit and battery life are excellent.<br /><br />As for the new ""Super Q3"" version...<br /><br />These have a ton",2.0
578370,hands,neutral,0.7017359733581543,"I've always used Zagg screen protectors for my cellphones and now that i just bought an iPad air, it's only natural to go for ZAGG once more for my screen protector. The install was easy and not a has",2.0
70850,ear,neutral,0.799207866191864,I use ear plugs so I only use the microphone portion of this head set.  I sort of hand it around the back of my neck and prop the microphone near my mouth.  It works very well for in game communicatio,5.0
871166,other devices,neutral,0.5156939029693604,"Junk. Won’t stay connected/charging.<br /><br />Update!  It was my phone, not the cables. Cables work fine on other devices.",4.0
761368,design,positive,0.8689775466918945,"1/26/13<br />My package is now indicated as being ""lost by carrier"" according to the shipper's tracking website.  The shipper is Prestige.  I will now be exploring my options of disputing the charges ",3.0
940456,battery,neutral,0.9157581925392152,"### Updated 12/15/2019 ###: System continues to function great, I've not encountered any hiccups, failures, or crashes yet. People still ask me where I got it and I still regale them with the 13 hour ",4.0
539869,Sound quality,neutral,0.6653934717178345,- BIGGEST ACTUAL DEFECT: One headphone pretty consistently does not play - it connects to the other but no sound is audible.  This happens about 50% of the time I take them out of the case.<br />- SEC,2.0
918807,bluetooth,neutral,0.8950276374816895,"I am on the go a lot between home office and on-site. I often take screen-sharing meetings or video conferences on my work laptop, and take another call-only meeting in the car through my phone on blu",4.0
523642,phones,negative,0.8483954071998596,"Both this style and the black style for phones, fail. I've owned my SE535's for a couple of years and have gone through 2 of these cables and two of the phone style. That's insane.",2.0
844484,these headphones,positive,0.9802727699279784,"I really enjoy these headphones. I use them mostly to listen to lectures. I can listen to them through my phone, or I can attach them to my computer and it all sounds great. My biggest issues with the",3.0
1005453,parts,neutral,0.8330651521682739,"I think many people purchasing this amp may not understand how it works, and may not be very patient with trying out a few setup options. I own a small computer and electronics shop, and have just rec",4.0
1060081,Great quality,positive,0.8945123553276062,"Great quality.  I was a little disappointed though that I cannot charge my phone and listen to headphones at the same time.  It may be my headphones, I haven't tried another pair.  The ones I have wer",4.0
134968,Apple,positive,0.9782313704490662,"This is one of my most favorite products in my amazon purchase history. This keyboard really excels in the similar products, and even better than that the Apple recommends. The price is much lower tha",5.0
747311,buttons,positive,0.9111995697021484,"Don't get my mere 3 stars wrong (i would love to give it a 3.5 star rating), this mouse is of epic quality you'd expect from Razer and the price was acceptable. I'd recommend this mouse to any gamer w",3.0
1047724,videos,positive,0.7133684754371643,Overall I was pleased with this purchase. The screen was very reasonably priced at under $15. I had watched a number of videos on what to do and things lined up nicely. The one complaint is that as ot,4.0
974980,devices,neutral,0.6627478003501892,"In my search for a bluetooth keyboard that can switch between all the devices on my desk, I came across this one (Logitech K380) and the Logitech K480. All the reviews said that this was superior keyb",4.0
825281,wifi,positive,0.7279539108276367,"Great device except in my situation I require a larger coverage area/more range, works great in close quarters but falls off significantly as you move away and try for wifi through walls. Recommended ",3.0
376603,recordings,negative,0.6749551892280579,Unless you plan on getting a subscription so that your clips can be recorded and uploaded to the cloud this camera is useless.  It was bought to be used as a hidden cam in case of intruder but makes l,1.0
62215,electronics,neutral,0.7690573930740356,"My husband is a commercial pilot and literally lives out of a suitcase.  I purchased this bag so he could keep all his chargers/cords straight.  He travels with a lot of electronics including phone, w",5.0
529419,recording,negative,0.731044590473175,"Dissatisfied after a month of activation.<br />As the CloudCam service was discontinued, Amazon offered this camera substitute. The original CloudCamera was much more expensive, so the replacement dea",2.0
453402,buttons,negative,0.7438287734985352,"It works but has a lot of lag, buttons are very hard to push, and it has to be pointed directly at the tv.  I would make a different choice.",2.0
997637,HDMI,negative,0.7667134404182434,"I purchased this Vimgo projector to have movie nights by the pool.  It was a replacement for the Pericat Projector, which would not run HDMI and customer support's only suggestion was to return for a ",4.0
1038989,cord,neutral,0.7293480634689331,"Handle and camera assembly looks OEM which is what I wanted, looks great.<br /><br />Camera wiring was slightly shorter than I needed. An adapter and another few feet of cord fixed the problem.<br /><",4.0
887486,size,negative,0.5728128552436829,"This drive works very well with USB 2.0, but 3.0 is most ideal for read/write speeds. However, on an older Mac as I have been using for nearly 7 years, it is only USB 2.0. After you connect the drive,",4.0
519580,devices,negative,0.5428984761238098,"Overall as a stand alone router it's one of the best. Great UI. Good security features. Generally reliable. The firmware did get corrupted once but I was able to reflash.<br /><br />HOWEVER, do not pu",2.0
632662,earphones,negative,0.5856839418411255,"This item is poorly described for the person looking for a) a good all around set of earphones, and b) the person looking for independently adjustable sound from each ear. These are an amazingly good ",2.0
959602,these cameras,neutral,0.5495015382766724,"I bought these cameras just so I could feel safer. I can look at them on the blink app anytime. I have 2 of the mini indoor cameras, 2 outdoor cameras and a video doorbell in my system. Yesterday, my ",4.0
687861,battery,negative,0.8579796552658081,"The battery, just doesn't last long at all. Is this how it's supposed to be?!?! Days, probably not even a week. Thought this thing was supposed to go for months. My only other kindle was a kindle keyb",3.0
269276,picture quality,negative,0.7596043348312378,"Cost, good. Quality of picture, soso. I was not able to establish a web link to the camera. Motion detection works real good. Better than standard web cam but picture quality is poor. Wireless feature",1.0
466313,these headphones,neutral,0.4205678403377533,"Keep in mind that for $20, you really shouldn't expect much. But I hoped against hope that these headphones would be that bargain you sometimes find that's a stellar value. The overwhelmingly positive",2.0
735459,Battery life,negative,0.5672687888145447,Battery life isn't great but luckily it comes with a car charger. Also the hanging piece doesn't fit with the suction cup so we had to use a hanging strip to get it to stay up on the windshield. Other,3.0
722006,Screen,negative,0.5091261267662048,Screen hard to see due to glare.  Otherwise a good machine.,3.0
242780,these cameras,neutral,0.8167689442634583,First I got the outside camera which I really haven't used that much but did work well. Then I got the doorbell but really didn't do what I wanted which was to see if there was a package at my door. I,1.0
299204,bluetooth,negative,0.9209433794021606,"WASTE OF MONEY!!!!! It is not compatible with the PS4, via bluetooth. It will connect with the wire, but be prepared to only use it for hearing sound. The sound quality is good... that's it. It has a ",1.0
289547,laptop,neutral,0.7838292717933655,"This product is not water proof or water resistant. I had kept some important documents, laptop and camera in this bag and carried it to a National park. When the rain started suddenly, I thought noth",1.0
31134,durability,negative,0.7134032249450684,"Update: 03-17-2015<br /><br />After having it a few months, I remain quite pleased. The only thing I have had to do is about once a month or so, maybe 6 weeks, I have had to power down the router and ",5.0
846763,software,neutral,0.7458512783050537,"I’m currently in contact with the seller to try and resolve my problems so this review will be updated along the line, but for some reason my rav4 didn’t have the same plugs as this (it’s a base model",3.0
1003345,quality,negative,0.8243016600608826,"3.5 stars really.<br />The case is made of like matte plastic, and it’s pretty bulky. I like the fact that it shows the percentage of battery life in the case though.<br /><br />In regards to the actu",4.0
696311,Garmin,positive,0.8740814924240112,Good quality as one would expect from Garmin. The case adds a little bulk but provides me a peace of mind. Removed two stars because of the price.,3.0
96652,No complaints,neutral,0.4624756872653961,Was able to overclock these more and get tighter timings than my Corsair VENGEANCE RGB PRO. No complaints.,5.0
484084,Garmin,positive,0.7135464549064636,"Let me first start off by saying, I never thought I would need a GPS Unit. I only decided to pick one up because of the great deal I found on the Garmin StreetPilot C330 (tragic foreshadowing). I must",2.0
971815,keyboard,neutral,0.8831443190574646,This USB / card reader hub does every thing except charge the tablet battery. It reads SD chips & mini SD. Has 2 USB ports which I plugged in a regular mouse & keyboard. I would have given this unit 5,4.0
583272,these speakers,positive,0.9477716088294984,"These speakers were great to start out with, I had the smaller version of this set before, and they had lasted two years before one of the wires to the satellite speakers wore out, so it was time for ",2.0
881659,durability,neutral,0.7255892157554626,Length and durability,4.0
536533,camera,negative,0.5047594904899597,"Disappointed!. battery too large, must use small screwdriver to remove from camera.  Shows only one picture and then message &#34;For info Lithium battery only&#34; and then camera turns off.  After m",2.0
1012948,Samsung,neutral,0.8717523813247681,"Just as expected.<br />I was between Samsung and WD and decided to go with WD.<br />Very small, thin, and lightweight. Wish it came with a protective cover rather than a stringed sack.",4.0
490459,screen,neutral,0.7597468495368958,"This is a design improvement over the Paperwhite.  Upon seeing it for the first time, I was impressed with its thin form factor.  It's a little easier to hold than a symmetrical tablet like the Paperw",2.0
789116,other devices,positive,0.914357364177704,"I like Blink products but I am not sure why after only 4 days, it has been required to be reset twice due to failure to connect to wifi. I have very strong wifi, the strongest package offered in my ar",3.0
143828,Good quality,positive,0.7799650430679321,Sound is as expected. Good quality.,5.0
698337,cords,negative,0.7801200747489929,"I'm not an audiophile but for me, music quality is fine or above average.  However not excited about the fit and I hate the cord.  It is mindboggling in the 21st century that ear buds have cords that ",3.0
222074,laptops,positive,0.929732382297516,The one I received last year was so good.  My company changed laptops  I loved the 1st one so much I ordered 3 more just to have.  They are not like the ones in the picture.  Horrible quality.  I sent,1.0
636401,part,neutral,0.8212591409683228,This was not wired correctly for my New Beetle 2003 with Monsoon radio with CD changer between seats.  The connections for the rear speakers are connected to the section of the second connector (red) ,2.0
1068715,charge,positive,0.9220741391181946,"I like that they hold charge, and connect well.  Initially I couldn't get the case to charge to 100%, it seemed stuck at 68%, but after using them I've been able to charge it.  I've hung up on a few p",4.0
561263,These headphones,negative,0.8898367881774902,These headphones were disappointing. I bought them to use in a computer room that has a refrigerator size disk drive and an even bigger AC unit. These headphones do a good job of reducing the low-freq,2.0
346944,wires,negative,0.8260778784751892,Item doesnt work very well. (very hard to hear person on other end)  Broke after 4 months wires came out of unit,1.0
982569,high quality,positive,0.8919374942779541,"The wall wort adapter must be 3.0 compatible to work with these cables, it makes sense but I didn't consider that when purchasing. Otherwise, they're high quality and pliable, which makes them easy to",4.0
893049,quality,positive,0.9240185618400574,"I wanted a lens that I could use on my camera for every day shooting.  It will not give you the creamiest bokeh of fixed lenses with better aperture, but the auto-focus and quality of this lens are wo",4.0
876596,battery,positive,0.9718140959739684,battery works great.,4.0
627428,software,neutral,0.4951671063899994,I have been having problems with my desk mic so I started using my headset mic on my Steel series arctic 5. My friends commented on the worse quality of the mic so I looked online for another headset ,2.0
985345,storage,positive,0.4966224133968353,"The viewer meets its function in the average price range of these devices, namely optical normal, adhesion magnet system, normal standard diopter increase, but yes an adequate solution for low budget.",4.0
692002,phone calls,positive,0.8370664715766907,"Pros: Lightweight, decent sound, good mic for phone calls and voice texting (unlike other cheap bluetooth earbuds).<br /><br />Cons: There's a design flaw, which is that the right side is much heavier",3.0
657019,earphones,neutral,0.6500979065895081,"These work great as a spare to keep around in emergencies. Sound quality is very basic. Build quality is just ok.<br /><br />The inline controls work great on my Galaxy Note 8, volume +/- works too. T",3.0
505711,wifi,neutral,0.5032519698143005,"I received the laptop ok, everything seems to work but then no Wifi. Laptop is supposed to have wifi but no wifi adapter showing in the device manager, no way to enable it, downloaded multiple drivers",2.0
1040394,Sound quality,positive,0.9635834693908693,I wanted a wireless headset for when I worked at home. These are surprisingly good for the price. Sound quality is good and they are very comfortable. The only thing that is a little annoying is that ,4.0
959559,no complaints,positive,0.5868232250213623,These are exactly what I needed for the gym.  The bass is a little lacking.  I believe the fit is fairly comfortable and the ear hooks soft enough not to get uncomfortable after 90-120 minutes.  That',4.0
22680,These headphones,positive,0.9754790663719176,"These headphones are absolutely amazing. They deliver quality sound, nice mids, great minds, the treble isn't harsh at all. They cancel sound very well, could be used as in-ear monitors if one chose t",5.0
697054,cables,negative,0.8305685520172119,The shape of this doesn’t really help hold cables it holds a surge protector very well not so much a bunch of cables,3.0
105997,size,neutral,0.7658108472824097,"The ""Raleno Shooting Tent Kit"" is a photo light box with built in LEDs for taking well-lit photos on a clean background (in this case, any one of four differently color backgrounds).<br /><br />This p",5.0
116462,cords,neutral,0.8225206732749939,"This case fits my new computer perfectly and I LOVE the palm tree pattern. It has a shoulder strap and handles which can be tucked in when using the should strap. Additional storage for cords, a mouse",5.0
404111,memory,negative,0.6278589367866516,"Beware of voiding the warranty. They have a warning sticker over one of the 26 screws it take to remove the back cover, warning you that if you tamper with the sticker you void the warranty. Well, the",1.0
39173,Cable,positive,0.9481791257858276,Cable works great and the purchase went without a hitch.  Very satisfied. The price was right and it has worked perfectly every time.,5.0
1018137,app,positive,0.9558985233306884,Overall I like the cameras and app. In busy areas you may miss some activity due to the 10 second minimum delay in between recordings. They are a good value i think.,4.0
818296,speaker,negative,0.7612667679786682,speaker stopped working...,3.0
458501,ear,negative,0.8449041247367859,"1. Not very comfortable while in ear<br />2. After pairing they worked fine for 2 days, then they started beeping all the time while I was listening to music (yes they were fully charged)<br />3. Phon",2.0
919376,light weight,positive,0.9351664781570436,"This is a great value for a dedicated video camera. I know most people tend to use their phones for pictures and videos and their quality is great, but I believe nothing compares to using the right to",4.0
741438,videos,neutral,0.7919707298278809,"A veces se graban videos y no los reproduce, se bloquea y no deja ingresar al menú, problemas al visualizar las fotos.",3.0
373663,drivers,negative,0.8445637226104736,"I Purchased 2 of these adapters, and neither one works.<br />I cannot find any drivers for them and so cannot get my computer to display to them.it is recognizing them as WebCams.<br />I have tried 3 ",1.0
169709,part,positive,0.5994330048561096,"I have been using a Canon powershot SD630 for about 4 years. Immediately after upgrading the differences stood out. Overall this camera is smaller and lighter, less bulky and easily fits in pockets. T",5.0
512448,laptops,neutral,0.8389263153076172,It caused my screen to flicker on and off and let static patterns show on the display. This was connected between 2 Dell laptops and an ultra wide monitor. The same thing happened on both laptops usin,2.0
638461,Samsung,neutral,0.6175547242164612,"I purchased this player after reading reviews, not disappointed. Purchased a new Samsung 60"" TV at the same time so wanted to upgrade my blu-ray player, although not a 4k version due to the reviews an",2.0
838112,quality,neutral,0.8184857964515686,"I got this speaker for my backyard/pool area. While I haven’t tested its floatation ability because my pool is already covered, I did test the speaker for quality. While the sound is pretty good in ne",3.0
425730,ear,negative,0.5716971158981323,"bought to use for travel in-ear monitors for mixing, but after just testing them a few times--before i even began using them for work, one of the earbud parts snapped off. real disappointment, and the",1.0
250609,videos,neutral,0.8324494957923889,"I bought this card a few months ago for my Casio Exlim Z55 camera. The price was attractive for a 2GB card and it came with a card reader.  Like other reviewers, the card was fine in the beginning.  H",1.0
907030,speaker,neutral,0.529937744140625,"So, of the two reviews that were here when I purchased, one was 5-star where its the best thing you could buy for the money.  The other being 3-star where the sound was &#34;meh&#34;.  I'm in between ",4.0
631503,hands,negative,0.6535287499427795,All the design choices that Amazon made didn't work for me as I would have liked.<br />1. The asymmetric design felt novel at the beginning until you want to change hands holding the Kindle and just r,2.0
1063626,ear,positive,0.9721720218658448,"I've been trying out a few bluetooth earbuds lately, and I can almost guarantee these ones have the best sound quality especially for bass for earbuds with mic at this price range.<br /><br />Pros: -G",4.0
532744,connectivity,negative,0.775609016418457,"Terrible product. When it works, it works OK. Sound quality is a bit dull compared to my previous one I owned (same price range, around 30$).<br /><br />The problem with this is connectivity. As I'm t",2.0
145167,computer,neutral,0.5476878881454468,"I use this in my FreeNAS box to connect the flash drive with the OS directly to the motherboard. Previously I had the flash drive hanging out the back of computer, but I was worried it would get bumpe",5.0
599011,charge,negative,0.5227259397506714,It does okay sounds well but it brings up a weird message showing it’s charge and than a different charge percent,2.0
442662,memory,negative,0.7430518269538879,These net books are great for traveling companions for limited use or surfing the internet and getting email. They are not meant for school use. They don't have enough memory or ram. They also don't h,2.0
1064271,computers,positive,0.9073092341423036,"I recently got interested in powerline networking solutions after getting fed up with unreliable wifi networking.  I already had an existing powerline network using Zyxel 4201 kit, and wanted to add m",4.0
811091,cable,neutral,0.6373775601387024,"It works but the picture quality is no better than my older,  smaller antennae.  It's very large and an eyesore next to my window. I had to break down and pay for cable in order to watch tv.  I'm conv",3.0
150464,headphones,positive,0.9826921224594116,"I bought these three years ago, but lost them a year ago. I found them today and they were still heavily charged. Crazy! These are pretty good pair of headphones for the price of $30.",5.0
897849,connectivity,neutral,0.7384225726127625,"I was looking for a stand alone waterproof echo (If your listening Amazon, I still am), this is pretty close.  IT IS NOT A STAND ALONE DEVICE!!!  It must utilize your phone or tablet for connectivity.",4.0
72237,performance,positive,0.9827736616134644,"I am in the process of installing the Haloview rear wireless camera on my travel trailer, and these are my first observations. (Note: Kit includes what appears to be a license plate bracket for camera",5.0
856180,connectivity,neutral,0.5760254263877869,"I have been using these non-stop for the last week and a half and I have to admit overall I really liked them. While the sound quality is nothing to phone home about, the battery life, and ease of use",4.0
846129,Apple,negative,0.836344838142395,"I replaced it because right earbud is abruptly muffled.  New one works just okay.  However, voice quality is not good (I switched to apple bundle earbud. Far better!) and there is less noise cancellin",3.0
117929,cable,positive,0.5543631315231323,Moshi makes good products for my apple I phone so I tried other brands of charging cable for my phone and they did not fit well but the Moshi did you can trust them,5.0
1038315,camera,positive,0.6610974073410034,"Fits snug on Arlo Pro cameras.  Seem a little bit cheap but we'll see how they last over the long term.  Meanwhile, so far they've done well.  Already caught people on camera in the yard without them ",4.0
519309,earphones,neutral,0.5553448796272278,After 6 months of using the Jack broke off after you use this out door for couple of month the wire gets dry and breaks easy i bought 3 types of earphones from MEElectronics they last for 2 months to ,2.0
244880,speed,negative,0.5416512489318848,I'm giving this one star because it's being advertised as a 90/45MBs disk.<br /><br />I got 2.  Both write at 20 MBs and both read at about 82 - 84 MBs.  Read speed is good enough but it's not even 1/,1.0
99728,iPhone,positive,0.8450413346290588,"It works on all iPhone , fast charging. Good deal too",5.0
700088,earphones,neutral,0.5604100823402405,"Most earbuds have awful sound quality compared to headphones, and these are no exception. If you're not someone who has had tons of different types of headphones and earphones and/or aren't incredibly",3.0
327111,laptops,positive,0.929732382297516,The one I received last year was so good.  My company changed laptops  I loved the 1st one so much I ordered 3 more just to have.  They are not like the ones in the picture.  Horrible quality.  I sent,1.0
577851,charger,neutral,0.6379313468933105,"Fell apart quickly. Daughter carried it to school (she is in 8th grade) and handle came undone, the side clips where strap attaches came off, zipper came apart. She only carried to and from school. Sa",2.0
160473,accessories,neutral,0.7757979035377502,"I ordered this for the tripod and accessories for my 8SE. Between this and my Pelican 1650 my whole kit is stowed. There's plenty of room in this bag for the tripod and lots of other stuff. However, t",5.0
585750,wifi,negative,0.7781966328620911,Edited review because finally found something nonobvious just after posting.<br /><br />I'm EMF sensitive so I can't use wifi.  Nobody makes wired only routers and I needed one for fast speed.  So bou,2.0
873497,laptops,neutral,0.6221519708633423,"The specs on this new Dell XPS 15 7590 model laptop definitely got my attention: 4K UHD touch screen display, 9th gen Intel i7 processor, 16 GB of RAM, 1 TB SSD, 4 GB dedicated graphics memory and the",4.0
440865,parts,neutral,0.763794481754303,It really looks beautiful if you don't look too close. There are rows of striations on top of the plastic. When I wrote to ask for a replacement I was told they all have that from the plastic extracti,2.0
574805,Battery,negative,0.7921846508979797,"The battery and charger worked ok at first, then less than a week later, for no reason at all, the charger did not work. Got sparks when I tried to plug into wall outlet. Tried different outlets, same",2.0
379733,earphones,negative,0.8061928749084473,I lose earphones so much that I hate to have to pay a lot for them but you really get what you pay for. First day not even an hour interviews in there and they already are causing static. I can't stan,1.0
955531,electronics,positive,0.6240448951721191,So helpful! App is very easy to use. A little bulky to put on electronics but perfect for a keychain or purse. A friend even sewed one into her daughter's favorite stuffed animal! No more tears now :),4.0
143365,Picture quality,positive,0.9504085183143616,Picture quality is perfect. I can’t believe I never bought one of these sooner- I use it to keep an eye on my dog. Very easy to set up and install. I haven't connected it to my Alexa yet however,5.0
420400,earphones,positive,0.6249988675117493,"Earpieces did not fit properly, poor sound quality, the armband tore as I was strapping it on, and iphone5 nearly fell out of it. I recommend finding a better one that you can slide the phone into and",1.0
91831,Sound,positive,0.9737539887428284,Great cameras. Crystal clear. Sound is great as well. Worth the money and subscription. Not disappointed at all.,5.0
351241,drivers,negative,0.9056318402290344,"I got this card months back and it has had the same problem the entire time I've been using it. It constantly loses connection for about 5-10 seconds, and I've tried using both the drivers recommended",1.0
122850,part,negative,0.6133026480674744,Works like a champ. Product was marked up with Sharpie marks which wasn't part of the description so buyer beware when buying used.,5.0
568275,Garmin,negative,0.6929438710212708,"This cable does not data sync which you need to get the traffic function, this is why I bought this cable from Garmin otherwise you can get just any cable. Very disappointed in Garmin.",2.0
469209,recordings,neutral,0.8988637328147888,"We used this for a few weeks as a baby monitor, but then it appeared to get hacked so we stopped using it completely.  While it worked, we really liked it.  It was really nice to be able to use the ap",2.0
895296,cords,neutral,0.721869945526123,I like using these better than twist ties.  Would like to have been able to keep part of band permanently attached to cords.,4.0
636109,Sound quality,negative,0.8362997174263,Poor fit over ear so they don't stay on your ear if you're active at all. Behind neck is very narrow. Sound quality is all low range.,2.0
480847,cable,negative,0.8260802626609802,"I have this TV and DO NOT LIKE IT!  It seems smart, but in reality, it is quirky and finicky.  It has its good and bad days.<br /><br />Pros:<br />* good picture quality<br />* I love being able to pl",2.0
412122,app,negative,0.795280396938324,Well for starters nothing on this is &#34;Wireless&#34; the cameras have wires so I would have to drill holes into house and to plug camera in and the control pad that come with it has wires it has to,1.0
144127,phone,positive,0.5526965856552124,Easy to pare with phone. Sound quality is good. I can get about 15 feet away from phone before signal is lost. Stays inserted in ears. Good purchase!,5.0
872095,iPad,neutral,0.6068152785301208,"Broke right at the hinge after 2 months, never dropped or abused, just normal use, take iPad out, put iPad in.<br /><br />Update: Stars 1 to 4, seller sent a new stand under their 1 year warranty when",4.0
603472,audio,neutral,0.8146951198577881,"I'm using this for voice recognition (Nuance PowerScribe) and for listening to audiobooks/podcasts . Sound quality is OK. It cuts in and out every once in a while. When listening to music, the volume ",2.0
413207,cords,negative,0.9047955870628356,"I ordered these as back up cords and I started having problems as soon as I got them.  They did not fast charge, and now more recently continually disconnect when plugged into my car.  Not worth it...",1.0
394297,apps,negative,0.8370765447616577,"All the buttons stick. Typing in a title or entering a password for apps is miserable. The volume either jumps to 0 or 50, its hard to control remotely with this remote control. It's awful.",1.0
54739,picture quality,positive,0.9842631220817566,"This is my 4th mini in side  all work GREAT, night vision, motion, picture quality all are wonderful, all my blink cameras make me feel more safer now more than ever.",5.0
975508,cord,negative,0.7334980964660645,"Does what is shoud. Charging my Asus ROG laptop, phone , and keep my navigation on without any issue .<br />-1* cause cord is way to short",4.0
977561,Sound quality,positive,0.4365399777889251,Sound quality isn’t the best but for the price they are good. Also they stay in your ears well,4.0
145820,these headphones,positive,0.6167943477630615,"With these headphones, I have finally ditched the wires.  Great fit for rigorous exercising on the road or gym.  Sound quality is fine and easy to operate, while cost is low.<br /><br />Something went",5.0
868139,part,positive,0.877683162689209,"I feel that people are too quick to submit a negative review on a product.  I've owned the HP-150 for nearly 3 years and while I had them stored away for part of that time, I brought them back out a f",4.0
598946,keyboard,positive,0.6110349893569946,I love the look and the soft button feel but the set angle which it sits on keyboard is tough if you want to sit on your couch and type or play with your ipad.  the worst is there is no right shift ke,2.0
170447,hands,neutral,0.9084087610244752,The best E-reading device out there with some caveats<br /><br />Amazon has decided to push the boundaries of what we think an e-reader should be and came up with the best device out there so far. Whe,5.0
180434,good quality,positive,0.7032091021537781,"First off, let me say I have bought mediabridge HDMI cables before, and they were my reason for choosing this cable.  In an effort to not review those, I'll just say they're very well-priced and do ex",5.0
1010932,phone calls,negative,0.7402893900871277,"more comfortable than the over the ear holder, but does not position the mouth piece as well.  I am going to keep using it because of the comfort, but I really do wish it allowed you to adjust the mov",4.0
666267,accessories,negative,0.607800304889679,"I really wanted to love this little rig.  I still think that, for the money, it's a decent buy, but there are so many other inexpensive stabilizers out there that I have a hard time recommending it.  ",3.0
1007842,screws,positive,0.6586015820503235,"Got here quickly enough, OEM HT clip fit perfectly. Does NOT fit on XT batteries, so bear that in mind. Keeps your radio investment secure on your belt or bag strap. Does NOT hinge, so it's not like a",4.0
92056,sound,positive,0.9776951670646667,I was so shocked by the quality of this camera. Especially for the price. The video quality and sound is amazing. I’m glad that I bought it.,5.0
1008329,Garmin,neutral,0.8502961993217468,"This product is the first GPS that I've ever owned.  However, the ease of use makes it a great product for even the most novice users.  I like the touchscreen and the ability to search for places by c",4.0
150076,camera,negative,0.52218097448349,"Bought outdoor camera IP3M-943, had issue setting up wifi connection.  called tech support(888)212-7538, Arthur answered and remote dialed in.<br />In less than 10 minutes, camera is working on both m",5.0
727031,Sony,positive,0.8770602941513062,"Sony always makes the most innovative products and this one is up there! However, living in Canada the app it uses to control the device is only available from other countries app stores. Was able to ",3.0
807337,phone calls,positive,0.9230254888534546,"Nice basic product, decent sound, good mic for phone calls. However don't really stay put if you have very small ear canals.",3.0
42643,storage,positive,0.9585707783699036,"I was hesitant about buying this cover, but wanted a keyboard. The cover is a perfect fit and has a stylus tab for storage if you have one. The keyboard is Bluetooth, magnetic, and surprisingly easy t",5.0
478426,size,negative,0.6912574172019958,"Cord listed at 25' here. 30' other places. Cord is actually about 22'. Good quality cord and reel. ""Angle light"" represents the most unhandy 'drop cord' I've ever used. Very heavy, VERY bulky and long",2.0
727398,high quality,positive,0.9553862810134888,"It feels high quality and works well. 3 stars for 3 reasons.<br />1. The price is very high, especially when you compare it to the Kindle itself. Though, that's standard for all official Kindle covers",3.0
662693,Picture quality,positive,0.8601995706558228,"Picture quality is good, if you are directly centered eye level. Side to side viewing angle is good but up to down viewing is horrible. The picture gets darker when your view is lower than center and ",3.0
842112,durability,negative,0.7642926573753357,I originally bought this to use in my car and have used it almost everyday for about 2 months and it's already started to ware down. My main reason for spending buying the more expensive model was for,3.0
